id;Nome;Tipo;Valor;Categoria;Conta;Data;Obs;desconsiderar;Parcela;Data origem;Data Criacao;TAG
837;comercial;Despesa;-10,0;Supermercado;Black;12/01/2024 00:00;;False;;;18/01/2024 09:48;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/01/2024 00:00;;False;1.0;15/01/2024;18/01/2024 09:49;[]
890;amazon prime;Despesa;-14,89;Compras;C6;15/01/2024 00:00;;False;;;31/01/2024 22:05;[]
832;Pix fernand;Despesa;-8,7;Restaurante;Itaú;15/01/2024 00:00;garcom;False;;;18/01/2024 09:43;[]
352;cpfl piratininga;Despesa;-33,832;Casa;C6;16/01/2024 00:00;parcelamento;False;6.0;16/08/2023;30/07/2023 12:06;
839;org sem fonteiras;Despesa;-46,0;Compras;Black;16/01/2024 00:00;brechó;False;;;18/01/2024 09:50;[]
833;IPVA onix;Despesa;-389,96;Serviços;Itaú;17/01/2024 00:00;;False;1.0;17/01/2024;18/01/2024 09:44;[]
1116;Resgate;Investimento;2384,65;CDB;Itaú;17/01/2024 00:00;;False;;;29/03/2024 16:15;
1117;celular bianca;Despesa;-2384,0;Compras;Itaú;17/01/2024 00:00;;True;;;29/03/2024 16:15;[]
1116;Resgate;Investimento;-2384,65;CDB;Ion;17/01/2024 00:00;;False;;;29/03/2024 16:15;
840;Bianca divida;Receita;700,0;Cobrança;Itaú;18/01/2024 00:00;;True;;;21/01/2024 12:33;[]
842;Conect car;Despesa;-50,0;Transporte;Black;19/01/2024 00:00;;True;;;21/01/2024 12:37;[]
845;oxxo;Despesa;-24,58;Supermercado;Black;19/01/2024 00:00;;False;;;21/01/2024 14:43;[]
846;ifood;Despesa;-77,78;Restaurante;Black;19/01/2024 00:00;;False;;;21/01/2024 14:43;[]
841;metro;Despesa;-10,0;Transporte;Itaú;19/01/2024 00:00;;False;;;21/01/2024 12:34;[]
847;mercado vergueiro;Despesa;-7,98;Supermercado;Black;20/01/2024 00:00;;False;;;21/01/2024 14:44;[]
848;pastorinho vila mariana;Despesa;-20,97;Lazer;Black;20/01/2024 00:00;;False;;;21/01/2024 14:45;[]
849;casa giro;Despesa;-35,97;Supermercado;Black;20/01/2024 00:00;Melhor linguica do mundo;False;;;21/01/2024 14:46;[]
850;ifood;Despesa;-65,7;Restaurante;Black;20/01/2024 00:00;;False;;;21/01/2024 14:46;[]
844;Viagem nordeste;Despesa;-177,68;Viagem;Black;21/01/2024 00:00;;False;;;21/01/2024 14:41;[]
851;Gasosa;Despesa;-75,34;Transporte;Black;21/01/2024 00:00;;False;;;25/01/2024 17:47;[]
610;Calvin Klein;Despesa;-75,6;Compras;C6;22/01/2024 00:00;;False;4.0;22/10/2023;30/10/2023 08:59;[]
611;Harley;Despesa;-93,768;Compras;C6;22/01/2024 00:00;;False;4.0;22/10/2023;30/10/2023 09:00;[]
852;presente bianca;Despesa;-108,34;Presentes;Black;22/01/2024 00:00;;False;1.0;22/01/2024;25/01/2024 17:48;[]
853;dentista bruxismo;Despesa;-200,0;Saúde;Black;22/01/2024 00:00;;False;;;25/01/2024 17:58;[]
854;total pass;Despesa;-59,9;Saúde;Black;22/01/2024 00:00;;False;;;25/01/2024 17:59;[]
855;fabioferreira ;Despesa;-40,0;Saúde;Black;22/01/2024 00:00;;False;;;25/01/2024 17:59;[]
856;vinho fabio;Despesa;-35,0;Compras;Black;22/01/2024 00:00;;False;;;25/01/2024 18:00;[]
869;transf david;Despesa;-250,0;Compras;Itaú;22/01/2024 00:00;fogão;False;;;25/01/2024 18:20;[]
870;pix transf;Despesa;-82,97;Compras;Itaú;22/01/2024 00:00;;False;;;25/01/2024 18:20;[]
857;conect car;Despesa;-50,0;Transporte;Black;23/01/2024 00:00;;False;;;25/01/2024 18:00;[]
858;kalunga;Despesa;-85,5;Compras;Black;23/01/2024 00:00;;False;;;25/01/2024 18:04;[]
859;mercado vergueiro;Despesa;-22,9;Supermercado;Black;23/01/2024 00:00;;False;;;25/01/2024 18:04;[]
860;auto posto metro;Despesa;-50,0;Supermercado;Black;23/01/2024 00:00;;False;;;25/01/2024 18:05;[]
861;ritorna;Despesa;-70,0;Restaurante;Black;23/01/2024 00:00;;False;;;25/01/2024 18:05;[]
872;Transferência;Transferência;-1423,0;Transferência;Nubank;23/01/2024 00:00;;False;;;25/01/2024 18:21;
871;emporio;Despesa;-100,0;Serviços;Itaú;23/01/2024 00:00;;False;;;25/01/2024 18:21;[]
872;Transferência;Transferência;1423,0;Transferência;Itaú;23/01/2024 00:00;;False;;;25/01/2024 18:21;
862;frutilla;Despesa;-30,0;Restaurante;Black;24/01/2024 00:00;;False;;;25/01/2024 18:07;[]
863;spo vergueiro;Despesa;-35,5;Compras;Black;24/01/2024 00:00;kalunga;False;;;25/01/2024 18:16;[]
864;uber;Despesa;-13,09;Transporte;Black;24/01/2024 00:00;;False;;;25/01/2024 18:17;[]
865;bar comandante;Despesa;-97,0;Lazer;Black;24/01/2024 00:00;;False;;;25/01/2024 18:17;[]
873;derek;Despesa;-10,0;Transporte;Itaú;24/01/2024 00:00;;False;;;25/01/2024 18:22;[]
866;frutilla;Despesa;-27,5;Restaurante;Black;25/01/2024 00:00;;False;;;25/01/2024 18:18;[]
867;pastorinho;Despesa;-52,24;Supermercado;Black;25/01/2024 00:00;mercado;False;;;25/01/2024 18:18;[]
868;tecnigaz;Despesa;-260,0;Serviços;Black;25/01/2024 00:00;adaptação fogão;False;;;25/01/2024 18:19;[]
882;oxxo;Despesa;-26,66;Lazer;Black;25/01/2024 00:00;;False;;;31/01/2024 21:53;[]
874;seg proteção;Despesa;-3,9;Serviços;Itaú;25/01/2024 00:00;;False;;;31/01/2024 21:40;[]
883;mercados (vergueiro + pastorinho);Despesa;-39,99;Supermercado;Black;26/01/2024 00:00;;False;;;31/01/2024 21:53;[]
875;aluguel;Despesa;-692,0;Casa;Itaú;26/01/2024 00:00;;False;;;31/01/2024 21:42;[]
876;salariao;Receita;2965,3;Salário;Itaú;26/01/2024 00:00;;False;;;31/01/2024 21:42;[]
877;parte do cumo;Despesa;-692,0;Outros;Itaú;26/01/2024 00:00;;True;;;31/01/2024 21:43;[]
884;Clubw;Despesa;-34,65;Supermercado;Black;27/01/2024 00:00;;False;;;31/01/2024 21:54;[]
885;top metro;Despesa;-10,0;Transporte;Black;27/01/2024 00:00;;False;;;31/01/2024 21:54;[]
886;top metro;Despesa;-20,0;Transporte;Black;28/01/2024 00:00;;False;;;31/01/2024 21:55;[]
887;oxxo;Despesa;-13,96;Supermercado;Black;28/01/2024 00:00;;False;;;31/01/2024 21:56;[]
888;chaveiro;Despesa;-10,0;Serviços;Black;29/01/2024 00:00;;False;;;31/01/2024 21:56;[]
889;top;Despesa;-51,0;Transporte;Black;30/01/2024 00:00;;False;;;31/01/2024 21:57;[]
879;Transferência;Transferência;-808,71;Transferência;Nubank;31/01/2024 00:00;;False;;;31/01/2024 21:45;
878;cartão mae + ajuda financeira;Receita;1043,0;Cobrança;Itaú;31/01/2024 00:00;;True;;;31/01/2024 21:44;[]
879;Transferência;Transferência;808,71;Transferência;Itaú;31/01/2024 00:00;;False;;;31/01/2024 21:45;
880;saae + cpfl - ajuda de custo;Despesa;-283,4;Casa;Itaú;31/01/2024 00:00;;False;;;31/01/2024 21:46;[]
881;cpfl saae (ajuda financeira);Despesa;-300,0;Casa;Itaú;31/01/2024 00:00;recebi ajuda mae ;True;;;31/01/2024 21:48;[]
891;Transferência;Transferência;3064,1;Transferência;Black;01/02/2024 00:00;;False;;;06/02/2024 18:02;
897;gran coffe;Despesa;-5,5;Restaurante;Black;01/02/2024 00:00;;False;;;06/02/2024 18:11;[]
891;Transferência;Transferência;-3064,1;Transferência;Itaú;01/02/2024 00:00;;False;;;06/02/2024 18:02;
898;uber;Despesa;-35,98;Transporte;Black;02/02/2024 00:00;;False;;;06/02/2024 18:12;[]
899;clickbus;Despesa;-59,47;Transporte;Black;02/02/2024 00:00;;False;;;06/02/2024 18:12;[]
900;mcdonalds;Despesa;-6,9;Restaurante;Black;03/02/2024 00:00;;False;;;06/02/2024 18:13;[]
901;clickbus;Despesa;-52,63;Transporte;Black;04/02/2024 00:00;;False;;;06/02/2024 18:14;[]
819;Airffryer magalu;Despesa;-52,45;Compras;Black;05/02/2024 00:00;;False;2.0;05/01/2024;07/01/2024 18:47;[]
892;Transferência;Transferência;1800,0;Transferência;C6;05/02/2024 00:00;;False;;;06/02/2024 18:02;
902;Clube latam pass;Despesa;-40,9;Viagem;Black;05/02/2024 00:00;;False;;;06/02/2024 18:15;[]
904;torneira;Despesa;-19,99;Serviços;Black;05/02/2024 00:00;;False;;;06/02/2024 18:16;[]
892;Transferência;Transferência;-1800,0;Transferência;Itaú;05/02/2024 00:00;;False;;;06/02/2024 18:02;
893;pagamento mãe;Receita;990,0;Cobrança;Itaú;05/02/2024 00:00;;True;;;06/02/2024 18:03;[]
894;condominio;Despesa;-450,97;Casa;Itaú;05/02/2024 00:00;;False;;;06/02/2024 18:04;[]
895;IOF;Despesa;-30,0;Multas;Itaú;05/02/2024 00:00;;False;;;06/02/2024 18:04;[]
903;spotify;Despesa;-21,9;TV,Internet,Telefone;Black;06/02/2024 00:00;;False;;;06/02/2024 18:15;[]
905;google storage;Despesa;-7,99;TV,Internet,Telefone;Black;06/02/2024 00:00;;False;;;06/02/2024 18:16;[]
906;grancoffe;Despesa;-1,0;Supermercado;Black;06/02/2024 00:00;;False;;;06/02/2024 18:17;[]
927;nath;Despesa;-386,0;Educação;Black;06/02/2024 00:00;;False;;;14/02/2024 23:12;[]
896;resgate;Receita;1700,3;Outros;Itaú;06/02/2024 00:00;;True;;;06/02/2024 18:10;[]
926;nath;Despesa;-214,0;Educação;Itaú;06/02/2024 00:00;;False;;;14/02/2024 23:11;[]
896;Resgate;Investimento;-1700,3;CDB;Ion;06/02/2024 00:00;;True;;;06/02/2024 18:10;[]
907;pereira distribuidora;Despesa;-41,0;Restaurante;Black;07/02/2024 00:00;;False;;;14/02/2024 22:50;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/02/2024 00:00;;False;1.0;07/02/2024;14/02/2024 22:51;[]
909;pag*indigo;Despesa;-24,0;Restaurante;Black;07/02/2024 00:00;baccio;False;;;14/02/2024 22:51;[]
928;Transferência;Transferência;15,0;Transferência;C6 corrente;07/02/2024 00:00;;False;;;14/02/2024 23:13;
928;Transferência;Transferência;-15,0;Transferência;Itaú;07/02/2024 00:00;;False;;;14/02/2024 23:13;
929;aluguel;Despesa;-1250,0;Casa;Itaú;07/02/2024 00:00;;False;;;14/02/2024 23:16;[]
657;Latam site;Despesa;-494,32;Viagem;C6;08/02/2024 00:00;;False;4.0;08/11/2023;14/11/2023 13:08;[]
910;uber;Despesa;-13,11;Transporte;Black;08/02/2024 00:00;;False;;;14/02/2024 22:51;[]
911;futshow;Despesa;-26,0;Lazer;Black;08/02/2024 00:00;;False;;;14/02/2024 22:52;[]
912;uber;Despesa;-24,92;Transporte;Black;08/02/2024 00:00;;False;;;14/02/2024 22:53;[]
913;youse;Despesa;-148,96;Serviços;Black;09/02/2024 00:00;;False;;;14/02/2024 22:53;[]
914;top;Despesa;-50,0;Transporte;Black;09/02/2024 00:00;;False;;;14/02/2024 22:53;[]
915;uber;Despesa;-11,91;Transporte;Black;09/02/2024 00:00;;False;;;14/02/2024 22:54;[]
916;zig;Despesa;-10,0;Restaurante;Black;09/02/2024 00:00;;False;;;14/02/2024 22:55;[]
930;futao;Despesa;-30,0;Saúde;Itaú;09/02/2024 00:00;;False;;;14/02/2024 23:18;[]
931;churras;Despesa;-24,0;Lazer;Itaú;09/02/2024 00:00;;False;;;14/02/2024 23:18;[]
917;los panchos;Despesa;-25,0;Lazer;Black;10/02/2024 00:00;;False;;;14/02/2024 22:55;[]
918;pastorinho;Despesa;-135,5;Lazer;Black;10/02/2024 00:00;;False;;;14/02/2024 22:56;[]
919;douglasmaiada;Despesa;-112,8;Lazer;Black;10/02/2024 00:00;;False;;;14/02/2024 22:58;[]
920;uber;Despesa;-101,94;Transporte;Black;11/02/2024 00:00;;False;;;14/02/2024 22:59;[]
921;mercado bebidas;Despesa;-15,0;Lazer;Black;11/02/2024 00:00;;False;;;14/02/2024 23:00;[]
834;Extra;Despesa;-100,07;Compras;Black;12/02/2024 00:00;;False;2.0;12/01/2024;18/01/2024 09:46;[]
922;vb são + uber;Despesa;-61,3;Transporte;Black;13/02/2024 00:00;;False;;;14/02/2024 23:01;[]
923;uber;Despesa;-33,84;Transporte;Black;13/02/2024 00:00;;False;;;14/02/2024 23:02;[]
924;chiquinho;Despesa;-10,0;Restaurante;Black;13/02/2024 00:00;;False;;;14/02/2024 23:02;[]
925;mc donalds;Despesa;-43,9;Restaurante;Black;14/02/2024 00:00;;False;;;14/02/2024 23:03;[]
932;caixinha;Despesa;-50,0;Viagem;Itaú;14/02/2024 00:00;;False;;;14/02/2024 23:19;[]
940;Resgate;Investimento;100,2;CDB;Itaú;14/02/2024 00:00;;True;;;19/02/2024 10:27;[]
941;transf bianca;Receita;5,0;Cobrança;Itaú;14/02/2024 00:00;;True;;;19/02/2024 10:27;[]
940;Resgate;Investimento;-100,2;CDB;Ion;14/02/2024 00:00;;True;;;19/02/2024 10:27;[]
838;Emma sleep;Despesa;-130,33;Compras;Black;15/02/2024 00:00;;False;2.0;15/01/2024;18/01/2024 09:49;[]
934;Amazonprime;Despesa;-14,9;TV,Internet,Telefone;Black;15/02/2024 00:00;;False;;;19/02/2024 08:39;[]
942;pix transf valdinei;Receita;700,0;Cobrança;Itaú;15/02/2024 00:00;;True;;;19/02/2024 10:29;[]
352;cpfl piratininga;Despesa;-33,832;Casa;C6;16/02/2024 00:00;parcelamento;False;7.0;16/08/2023;30/07/2023 12:06;
935;COnectar;Despesa;-50,0;Transporte;Black;17/02/2024 00:00;;True;;;19/02/2024 08:40;[]
936;ifood mysushi;Despesa;-149,9;Restaurante;Black;17/02/2024 00:00;;False;;;19/02/2024 08:41;[]
833;IPVA onix;Despesa;-389,96;Serviços;Itaú;17/02/2024 00:00;;False;2.0;17/01/2024;18/01/2024 09:44;[]
937;HAvan;Despesa;-89,99;Compras;Black;18/02/2024 00:00;;False;;;19/02/2024 08:42;[]
938;Estacionamento;Despesa;-4,9;Transporte;Black;18/02/2024 00:00;;False;;;19/02/2024 08:43;[]
939;Casa da esfiha;Despesa;-63,7;Restaurante;Black;18/02/2024 00:00;;False;;;19/02/2024 10:23;[]
944;amazon br;Despesa;-42,89;Compras;Black;19/02/2024 00:00; protetor;False;;;22/02/2024 20:32;[]
943;;Receita;50,0;Cobrança;Itaú;19/02/2024 00:00;;True;;;19/02/2024 10:29;[]
948;Bianca dividas;Receita;800,0;Cobrança;Itaú;19/02/2024 00:00;;True;;;22/02/2024 20:47;[]
949;centro automotivo;Despesa;-100,0;Transporte;Itaú;19/02/2024 00:00;;False;;;22/02/2024 20:48;[]
950;mercado;Despesa;-125,0;Supermercado;Itaú;19/02/2024 00:00;;False;;;22/02/2024 20:50;[]
945;nunes clementino;Despesa;-8,17;Restaurante;Black;21/02/2024 00:00;;False;;;22/02/2024 20:36;[]
946;feaum lanchonete;Despesa;-68,48;Restaurante;Black;21/02/2024 00:00;;False;;;22/02/2024 20:37;[]
947;ca bba;Despesa;-13,1;Restaurante;Black;21/02/2024 00:00;;False;;;22/02/2024 20:38;[]
951;Transferência;Transferência;500,0;Transferência;Black;21/02/2024 00:00;;False;;;22/02/2024 20:52;
951;Transferência;Transferência;-500,0;Transferência;Itaú;21/02/2024 00:00;;False;;;22/02/2024 20:52;
610;Calvin Klein;Despesa;-75,6;Compras;C6;22/02/2024 00:00;;False;5.0;22/10/2023;30/10/2023 08:59;[]
611;Harley;Despesa;-93,768;Compras;C6;22/02/2024 00:00;;False;5.0;22/10/2023;30/10/2023 09:00;[]
852;presente bianca;Despesa;-108,34;Presentes;Black;22/02/2024 00:00;;False;2.0;22/01/2024;25/01/2024 17:48;[]
952;são carlos lanches ;Despesa;-69,8;Restaurante;Black;22/02/2024 00:00;;False;;;25/02/2024 12:19;[]
953;top;Despesa;-50,0;Transporte;Black;23/02/2024 00:00;;False;;;25/02/2024 12:20;[]
954;armazem parrilla ;Despesa;-55,82;Restaurante;Black;23/02/2024 00:00;;False;;;25/02/2024 12:20;[]
955;uber;Despesa;-9,92;Transporte;Black;23/02/2024 00:00;;False;;;25/02/2024 12:21;[]
956;Pag Caetano;Despesa;-102,0;Lazer;Itaú;23/02/2024 00:00;;False;;;26/02/2024 10:02;[]
957;Pedro dry;Despesa;-200,0;Lazer;Itaú;23/02/2024 00:00;;False;;;26/02/2024 10:02;[]
998;Uber;Despesa;-19,91;Transporte;Black;24/02/2024 00:00;;False;;;17/03/2024 14:48;[]
999;Leblon lebon;Despesa;-180,0;Lazer;Black;24/02/2024 00:00;;False;;;17/03/2024 14:48;[]
1000;São carlos lanches ;Despesa;-91,8;Restaurante;Black;24/02/2024 00:00;;False;;;17/03/2024 14:49;[]
1001;supermercado confianca;Despesa;-84,09;Supermercado;Black;25/02/2024 00:00;;False;;;17/03/2024 14:50;[]
962;cinemark;Despesa;-27,0;Lazer;Black;26/02/2024 00:00;;False;;;26/02/2024 10:12;[]
965;Transferência;Transferência;2879,9;Transferência;Black;26/02/2024 00:00;;False;;;17/03/2024 13:28;
959;drogaria;Despesa;-45,58;Compras;Itaú;26/02/2024 00:00;;False;;;26/02/2024 10:05;[]
960;bullguer ;Despesa;-61,0;Restaurante;Itaú;26/02/2024 00:00;;False;;;26/02/2024 10:05;[]
1002;Click bus;Despesa;-59,47;Transporte;Black;26/02/2024 00:00;;False;;;17/03/2024 14:52;[]
1003;Ifood;Despesa;-62,9;Restaurante;Black;26/02/2024 00:00;;False;;;17/03/2024 14:53;[]
1004;oxxo;Despesa;-6,99;Supermercado;Black;26/02/2024 00:00;;False;;;17/03/2024 14:53;[]
961;bobs;Despesa;-17,9;Restaurante;Itaú;26/02/2024 00:00;;False;;;26/02/2024 10:06;[]
963;Seguro transação;Despesa;-3,9;Serviços;Itaú;26/02/2024 00:00;;False;;;17/03/2024 13:26;[]
964;pereira;Despesa;-16,0;Restaurante;Itaú;26/02/2024 00:00;;False;;;17/03/2024 13:26;[]
965;Transferência;Transferência;-2879,9;Transferência;Itaú;26/02/2024 00:00;;False;;;17/03/2024 13:28;
1005;Club wine;Despesa;-34,65;Supermercado;Black;27/02/2024 00:00;;False;;;17/03/2024 14:56;[]
1006;total pass;Despesa;-59,9;Supermercado;Black;27/02/2024 00:00;;False;;;17/03/2024 14:57;[]
966;;Receita;4815,5;Salário;Itaú;27/02/2024 00:00;;False;;;17/03/2024 13:33;[]
1252;;Receita;1060,84;Salário;VR;27/02/2024 00:00;;False;;;17/05/2024 13:47;[]
1253;Momiji rest;Despesa;-115,0;Restaurante;VR;27/02/2024 00:00;;False;;;17/05/2024 13:47;[]
1007;gran coffe;Despesa;-2,0;Supermercado;Black;28/02/2024 00:00;;False;;;17/03/2024 14:57;[]
1254;Lujain restaurante;Despesa;-76,81;Restaurante;VR;28/02/2024 00:00;;False;;;17/05/2024 13:48;[]
1008;gran coffe;Despesa;-1,0;Supermercado;Black;29/02/2024 00:00;;False;;;17/03/2024 14:57;[]
967;;Receita;992,0;Cobrança;Itaú;29/02/2024 00:00;;True;;;17/03/2024 13:34;[]
1255;Patties;Despesa;-49,5;Restaurante;VR;29/02/2024 00:00;;False;;;17/05/2024 13:49;[]
1256;mc donalds;Despesa;-40,3;Restaurante;VR;29/02/2024 00:00;;False;;;17/05/2024 13:49;[]
972;Transferência;Transferência;5048,98;Transferência;Black;01/03/2024 00:00;;False;;;17/03/2024 13:38;
968;Nath;Despesa;-300,0;Educação;Itaú;01/03/2024 00:00;;False;;;17/03/2024 13:35;[]
1009;renata pinellide;Despesa;-50,9;Restaurante;Black;01/03/2024 00:00;;False;;;17/03/2024 15:01;[]
1010;vila montana;Despesa;-50,0;Restaurante;Black;01/03/2024 00:00;;False;;;17/03/2024 15:02;[]
969;Pai pagamento;Receita;1100,0;Cobrança;Itaú;01/03/2024 00:00;;True;;;17/03/2024 13:36;[]
970;pagametno pai;Receita;420,0;Cobrança;Itaú;01/03/2024 00:00;;True;;;17/03/2024 13:36;[]
971;Bonus;Receita;48175,19;Salário;Itaú;01/03/2024 00:00;;False;;;17/03/2024 13:37;[]
972;Transferência;Transferência;-5048,98;Transferência;Itaú;01/03/2024 00:00;;False;;;17/03/2024 13:38;
1257;Oxxo ;Despesa;-39,08;Supermercado;VR;01/03/2024 00:00;;False;;;17/05/2024 13:50;[]
1258;Indessa;Despesa;-152,46;Restaurante;VR;02/03/2024 00:00;;False;;;17/05/2024 13:50;[]
1011;ingresso .com;Despesa;-58,88;Lazer;Black;03/03/2024 00:00;;False;;;17/03/2024 15:02;[]
1012;Tommy campinas;Despesa;-388,2;Compras;Black;03/03/2024 00:00;;False;;;17/03/2024 15:02;[]
1013;lloccitane;Despesa;-49,9;Presentes;Black;03/03/2024 00:00;;False;;;17/03/2024 15:03;[]
1014;levis ;Despesa;-889,7;Compras;Black;03/03/2024 00:00;;False;;;17/03/2024 15:03;[]
1015;Lojas renner;Despesa;-113,2;Compras;Black;03/03/2024 00:00;;False;1.0;03/03/2024;17/03/2024 15:04;[]
1016;Conectar ;Despesa;-50,0;Transporte;Black;03/03/2024 00:00;;False;;;17/03/2024 15:05;[]
1259;Mc donalds;Despesa;-40,7;Restaurante;VR;03/03/2024 00:00;;False;;;17/05/2024 13:50;[]
1260;Yakis;Despesa;-102,1;Restaurante;VR;03/03/2024 00:00;;False;;;17/05/2024 13:51;[]
974;Folha de ferias;Receita;3607,69;Salário;Itaú;04/03/2024 00:00;;False;;;17/03/2024 13:54;[]
975;marcos e fatima paraty;Receita;310,0;Cobrança;Itaú;04/03/2024 00:00;;True;;;17/03/2024 13:54;[]
976;Rainara;Despesa;-10,0;Supermercado;Itaú;04/03/2024 00:00;;False;;;17/03/2024 13:55;[]
1017;Havainas;Despesa;-34,99;Compras;Black;04/03/2024 00:00;;False;;;17/03/2024 15:05;[]
1018;chilli beans;Despesa;-349,98;Compras;Black;04/03/2024 00:00;;False;;;17/03/2024 15:05;[]
1019;amazon prime aluguel;Despesa;-14,9;Multas;Black;04/03/2024 00:00;;False;;;17/03/2024 15:06;[]
973;Aplicação;Investimento;43000,0;CDB;Ion;04/03/2024 00:00;;False;;;17/03/2024 13:52;
977;Trans selma presente nath;Despesa;-150,0;Presentes;Itaú;04/03/2024 00:00;;False;;;17/03/2024 13:55;[]
978;Onix quitação;Despesa;-6000,0;Onix;Itaú;04/03/2024 00:00;;False;;;17/03/2024 13:56;[]
979;IOF;Despesa;-11,63;Multas;Itaú;04/03/2024 00:00;;False;;;17/03/2024 13:56;[]
973;Aplicação;Investimento;-43000,0;CDB;Itaú;04/03/2024 00:00;;False;;;17/03/2024 13:52;
1261;Burguer king;Despesa;-43,8;Restaurante;VR;04/03/2024 00:00;;False;;;17/05/2024 13:51;[]
819;Airffryer magalu;Despesa;-52,45;Compras;Black;05/03/2024 00:00;;False;3.0;05/01/2024;07/01/2024 18:47;[]
1020;Club latampass;Despesa;-40,9;Viagem;Black;05/03/2024 00:00;;False;;;17/03/2024 15:07;[]
1021;fabioferreirade;Despesa;-40,0;Saúde;Black;05/03/2024 00:00;;False;;;17/03/2024 15:07;[]
1022;Comes;Despesa;-103,41;Restaurante;Black;06/03/2024 00:00;;False;;;17/03/2024 15:09;[]
1023;Pontiguar;Despesa;-293,12;Viagem;Black;06/03/2024 00:00;;False;1.0;06/03/2024;17/03/2024 15:12;[]
1024;emprestimo pontiguar;Despesa;-586,0;Outros;Black;06/03/2024 00:00;;True;1.0;06/03/2024;17/03/2024 15:15;[]
1025;Foco aluguel;Despesa;-417,89;Viagem;Black;06/03/2024 00:00;;False;;;17/03/2024 15:17;[]
1026;google;Despesa;-7,99;TV,Internet,Telefone;Black;06/03/2024 00:00;;False;;;17/03/2024 15:17;[]
1027;Conectar ;Despesa;-50,0;Viagem;Black;06/03/2024 00:00;;False;;;17/03/2024 15:18;[]
980;Saque;Despesa;-100,0;Lazer;Itaú;06/03/2024 00:00;;False;;;17/03/2024 13:57;[]
1262;Mc donalds;Despesa;-46,8;Restaurante;VR;06/03/2024 00:00;;False;;;17/05/2024 13:52;[]
908;world tennis;Despesa;-17,08;Compras;Black;07/03/2024 00:00;;False;2.0;07/02/2024;14/02/2024 22:51;[]
1028;Aline caronlina;Despesa;-37,89;Restaurante;Black;07/03/2024 00:00;;False;;;17/03/2024 15:27;[]
1029;Donadel;Despesa;-143,0;Restaurante;Black;07/03/2024 00:00;;False;;;17/03/2024 15:29;[]
1030;Cachaçaria;Despesa;-80,0;Supermercado;Black;07/03/2024 00:00;;False;;;17/03/2024 15:30;[]
1031;emilly;Despesa;-10,0;Compras;Black;07/03/2024 00:00;;False;;;17/03/2024 15:30;[]
1032;Pizzaria;Despesa;-100,0;Restaurante;Black;07/03/2024 00:00;;False;;;17/03/2024 15:31;[]
1033;posto gasosa;Despesa;-27,26666667;Viagem;Black;08/03/2024 00:00;;False;;;17/03/2024 15:34;[]
1034;emprestimo;Despesa;-54,3;Outros;Black;08/03/2024 00:00;;True;;;17/03/2024 15:34;[]
1035;la proa;Despesa;-60,0;Restaurante;Black;08/03/2024 00:00;;False;;;17/03/2024 15:35;[]
981;aluguel+condominio;Despesa;-1706,43;Casa;Itaú;08/03/2024 00:00;;False;;;17/03/2024 14:08;[]
982;Mergulho;Despesa;-120,0;Lazer;Itaú;08/03/2024 00:00;;False;;;17/03/2024 14:12;[]
983;Emprestimos mergulho;Despesa;-439,99;Outros;Itaú;08/03/2024 00:00;;True;;;17/03/2024 14:13;[]
984;Elviane;Despesa;-10,0;Restaurante;Itaú;08/03/2024 00:00;;False;;;17/03/2024 14:13;[]
1036;Youse ;Despesa;-148,96;Serviços;Black;09/03/2024 00:00;;False;;;17/03/2024 15:35;[]
1037;Pag itech;Despesa;-33,0;Lazer;Black;10/03/2024 00:00;;False;;;17/03/2024 15:39;[]
1038;Barraca;Despesa;-215,36;Restaurante;Black;10/03/2024 00:00;;False;;;17/03/2024 15:40;[]
1039;raiadroga;Despesa;-6,69;Supermercado;Black;10/03/2024 00:00;;False;;;17/03/2024 15:40;[]
1040;Cachakaria;Despesa;-44,0;Restaurante;Black;11/03/2024 00:00;;False;;;17/03/2024 15:44;[]
1041;augumax;Despesa;-45,0;Compras;Black;11/03/2024 00:00;;False;;;17/03/2024 15:45;[]
1042;josivaldo;Despesa;-80,0;Restaurante;Black;11/03/2024 00:00;;False;;;17/03/2024 15:45;[]
1043;;Despesa;-40,0;Lazer;Black;11/03/2024 00:00;;False;;;17/03/2024 15:46;[]
985;Lancha day use + fotos;Despesa;-155,0;Lazer;Itaú;11/03/2024 00:00;;False;;;17/03/2024 14:20;[]
986;comidas e compras;Despesa;-106,0;Restaurante;Itaú;11/03/2024 00:00;;False;;;17/03/2024 14:21;[]
987;emprestimo lancha dayuse fotos;Despesa;-620,0;Outros;Itaú;11/03/2024 00:00;;True;;;17/03/2024 14:22;[]
989;Transferência;Transferência;62,88;Transferência;Cartão Nubank;12/03/2024 00:00;;False;;;17/03/2024 14:29;
1044;potiguar bebes;Despesa;-22,0;Supermercado;Black;12/03/2024 00:00;;False;;;17/03/2024 15:48;[]
1045;Donadel;Despesa;-150,0;Restaurante;Black;12/03/2024 00:00;;False;;;17/03/2024 15:48;[]
1046;donadel;Despesa;-105,0;Lazer;Black;12/03/2024 00:00;;False;;;17/03/2024 15:49;[]
1047;djair;Despesa;-30,0;Restaurante;Black;12/03/2024 00:00;;False;;;17/03/2024 15:49;[]
988;amaro;Despesa;-16,0;Restaurante;Itaú;12/03/2024 00:00;;False;;;17/03/2024 14:25;[]
